v,t,filtered_v
-0.00017,3.516156,-0.166315
-0.0001,3.520156,-0.098393
-0.00017,3.524157,-0.171064
-0.00017,3.528157,-0.170053
-0.00016,3.532157,-0.158854
-8e-05,3.536157,-0.075618
-0.00018,3.540157,-0.184661
-0.00022,3.544158,-0.216435
-0.00021,3.548158,-0.20739
-0.00022,3.552158,-0.218536
-0.0002,3.556158,-0.200612
-0.00026,3.560158,-0.255729
-0.00022,3.564158,-0.215453
-0.00021,3.568159,-0.207551
-0.00026,3.572159,-0.261124
-0.00022,3.576159,-0.224583
-0.00027,3.580159,-0.274581
-0.00028,3.584159,-0.280952
-0.0003,3.588159,-0.301913
-0.00027,3.59216,-0.268384
-0.00037,3.59616,-0.369196
-0.00032,3.60016,-0.318968
-0.0003,3.60416,-0.302061
-0.00035,3.60816,-0.349987
-0.00031,3.612161,-0.308259
-0.00031,3.616161,-0.307227
-0.00035,3.620161,-0.346557
-0.00031,3.624161,-0.311761
-0.00039,3.628161,-0.391788
-0.00035,3.632161,-0.350387
-0.00034,3.636162,-0.338593
-0.00028,3.640162,-0.276207
-0.00036,3.644162,-0.364383
-0.00045,3.648162,-0.44617
-0.00037,3.652162,-0.365806
-0.00028,3.656162,-0.275295
-0.0004,3.660163,-0.401787
-0.00036,3.664163,-0.363523
-0.00038,3.668163,-0.384937
-0.00032,3.672163,-0.32043
-0.00032,3.676163,-0.318178
-0.00038,3.680164,-0.37552
-0.0004,3.684164,-0.398814
-0.0004,3.688164,-0.400449
-0.00043,3.692164,-0.429365
-0.00033,3.696164,-0.327948
-0.00042,3.700164,-0.416564
-0.00043,3.704165,-0.432541
-0.00045,3.708165,-0.446197
-0.00043,3.712165,-0.426212
-0.00039,3.716165,-0.38859
-0.00039,3.720165,-0.385199
-0.00043,3.724166,-0.428069
-0.00033,3.728166,-0.3289
-0.00031,3.732166,-0.314395
-0.00031,3.736166,-0.309185
-0.00038,3.740166,-0.376763
-0.00036,3.744166,-0.356216
-0.00028,3.748167,-0.278866
-0.00037,3.752167,-0.371991
-0.0003,3.756167,-0.295767
-0.00043,3.760167,-0.431331
-0.00037,3.764167,-0.37128
-0.00039,3.768167,-0.390226
-0.00037,3.772168,-0.369868
-0.00031,3.776168,-0.307204
-0.00043,3.780168,-0.431274
-0.00041,3.784168,-0.406258
-0.00036,3.788168,-0.359102
-0.00034,3.792169,-0.338288
-0.00042,3.796169,-0.421709
-0.00034,3.800169,-0.336935
-0.00034,3.804169,-0.337052
-0.00032,3.808169,-0.324238
-0.00026,3.812169,-0.258469
-0.00025,3.81617,-0.247464
-0.00026,3.82017,-0.257
-0.00032,3.82417,-0.316348
-0.00024,3.82817,-0.237488
-0.00026,3.83217,-0.261351
-0.00019,3.83617,-0.188088
-0.00023,3.840171,-0.23313
-0.00031,3.844171,-0.311719
-0.00023,3.848171,-0.234334
-0.0002,3.852171,-0.201183
-0.00024,3.856171,-0.24498
-0.00024,3.860172,-0.237799
-0.00022,3.864172,-0.219959
-0.00021,3.868172,-0.212703
-0.00019,3.872172,-0.194791
-0.00023,3.876172,-0.227792
-0.00013,3.880172,-0.125441
-5e-05,3.884173,-0.045279
-0.00022,3.888173,-0.21642
-0.00011,3.892173,-0.112253
-9e-05,3.896173,-0.091379
-0.00013,3.900173,-0.12786
-0.00016,3.904174,-0.162975
-7e-05,3.908174,-0.071205
-0.00021,3.912174,-0.211439
-0.0001,3.916174,-0.098482
-0.00012,3.920174,-0.115905
3e-05,3.924174,0.031939
-4e-05,3.928175,-0.044966
-3e-05,3.932175,-0.027168
-4e-05,3.936175,-0.03937
6e-05,3.940175,0.064698
-6e-05,3.944175,-0.060279
4e-05,3.948175,0.04314
-0.0,3.952176,-0.001899
3e-05,3.956176,0.028557
7e-05,3.960176,0.073889
-1e-05,3.964176,-0.009463
9e-05,3.968176,0.091921
3e-05,3.972177,0.029167
7e-05,3.976177,0.071907
4e-05,3.980177,0.036785
-2e-05,3.984177,-0.015144
0.0,3.988177,0.003884
0.00015,3.992177,0.153044
0.00012,3.996178,0.118926
0.00014,4.000178,0.136589
0.00025,4.004178,0.252164
0.0002,4.008178,0.201857
0.00015,4.012178,0.152186
0.00023,4.016178,0.227142
0.0001,4.020179,0.102216
0.00028,4.024179,0.275538
0.00021,4.028179,0.211951
0.00027,4.032179,0.272693
0.00022,4.036179,0.22106
0.00014,4.04018,0.135249
0.00018,4.04418,0.183302
0.00027,4.04818,0.274402
0.0001,4.05218,0.095896
0.00021,4.05618,0.205553
0.00023,4.06018,0.227464
0.00023,4.064181,0.228533
0.0003,4.068181,0.299771
0.00036,4.072181,0.36366
0.00028,4.076181,0.284212
0.00026,4.080181,0.26441
0.00043,4.084182,0.433888
0.00036,4.088182,0.360204
0.00036,4.092182,0.35851
0.00091,4.096182,0.910956
0.00148,4.100182,1.480893
0.00093,4.104182,0.925727
0.00043,4.108183,0.430371
0.00031,4.112183,0.307668
0.00037,4.116183,0.368082
0.00037,4.120183,0.370595
0.00032,4.124183,0.316466
0.00031,4.128183,0.314701
0.00031,4.132184,0.312179
0.00045,4.136184,0.450033
0.00039,4.140184,0.391023
0.00038,4.144184,0.378268
0.00031,4.148184,0.314671
0.00032,4.152185,0.32282
0.00036,4.156185,0.358541
0.00024,4.160185,0.242725
0.00047,4.164185,0.472651
0.00041,4.168185,0.413686
0.00029,4.172185,0.285995
0.00031,4.176186,0.308642
0.00048,4.180186,0.477325
0.00042,4.184186,0.420034
0.00047,4.188186,0.465643
0.00039,4.192186,0.386758
0.00038,4.196186,0.378739
0.00037,4.200187,0.373172
0.0004,4.204187,0.404045
0.0004,4.208187,0.397591
0.00037,4.212187,0.369111
0.00039,4.216187,0.389904
0.00036,4.220188,0.363811
0.00033,4.224188,0.329872
0.00042,4.228188,0.417305
0.00035,4.232188,0.349834
0.00045,4.236188,0.452205
0.00037,4.240188,0.372204
0.00035,4.244189,0.34983
0.00037,4.248189,0.368384
0.00037,4.252189,0.370143
0.00044,4.256189,0.436617
0.0003,4.260189,0.298446
0.00041,4.26419,0.411359
0.00039,4.26819,0.391631
0.00042,4.27219,0.421805
0.00035,4.27619,0.352278
0.00027,4.28019,0.272622
0.00037,4.28419,0.374016
0.00031,4.288191,0.312515
0.00038,4.292191,0.383309
0.00031,4.296191,0.306449
0.00034,4.300191,0.343833
0.00029,4.304191,0.292368
0.00038,4.308191,0.37621
0.00042,4.312192,0.418173
0.0003,4.316192,0.301043
0.00026,4.320192,0.26126
0.00023,4.324192,0.230568
0.00025,4.328192,0.252165
0.00029,4.332193,0.291887
0.00036,4.336193,0.355113
0.00026,4.340193,0.257507
0.00034,4.344193,0.341469
0.00024,4.348193,0.23697
0.00017,4.352193,0.172418
0.0003,4.356194,0.295769
0.00023,4.360194,0.225516
0.00017,4.364194,0.174372
0.00026,4.368194,0.258155
0.00019,4.372194,0.193895
0.00022,4.376194,0.22063
0.00013,4.380195,0.127308
0.00023,4.384195,0.230637
0.00023,4.388195,0.231098
0.00023,4.392195,0.23133
0.00017,4.396195,0.16831
0.00016,4.400196,0.159577
0.00016,4.404196,0.162872
8e-05,4.408196,0.075617
9e-05,4.412196,0.085247
9e-05,4.416196,0.085225
0.0001,4.420196,0.102484
5e-05,4.424197,0.052899
0.00012,4.428197,0.119721
0.00014,4.432197,0.139782
7e-05,4.436197,0.069642
6e-05,4.440197,0.056108
8e-05,4.444198,0.08388
-3e-05,4.448198,-0.025268
5e-05,4.452198,0.054273
4e-05,4.456198,0.040537
0.0,4.460198,0.004517
-0.0,4.464198,-0.001245
2e-05,4.468199,0.020158
-1e-05,4.472199,-0.01265
0.0,4.476199,0.003952
-8e-05,4.480199,-0.076662
-0.0001,4.484199,-0.095628
-0.00017,4.488199,-0.172652
-8e-05,4.4922,-0.07912
-0.00013,4.4962,-0.132713
-0.00012,4.5002,-0.119134
-0.00013,4.5042,-0.126195
-0.0002,4.5082,-0.198094
-0.00013,4.512201,-0.12666
-0.00022,4.516201,-0.223281
-0.00017,4.520201,-0.170327
-0.00023,4.524201,-0.232
-0.00022,4.528201,-0.222119
-0.00018,4.532201,-0.175603
-0.0002,4.536202,-0.196962
-0.00013,4.540202,-0.132731
-0.00021,4.544202,-0.20937
-0.00022,4.548202,-0.221459
-0.00035,4.552202,-0.345964
-6e-05,4.556202,-0.063652
-0.00034,4.560203,-0.338435
-0.00021,4.564203,-0.207734
-0.00023,4.568203,-0.228852
-0.00024,4.572203,-0.235427
-0.0003,4.576203,-0.296255
-0.00032,4.580204,-0.317889
-0.0003,4.584204,-0.30242
-0.00031,4.588204,-0.306632
-0.00024,4.592204,-0.243398
-0.0003,4.596204,-0.300038
-0.0003,4.600204,-0.295314
-0.00037,4.604205,-0.366575
-0.00036,4.608205,-0.356349
-0.00028,4.612205,-0.283094
-0.00041,4.616205,-0.411656
-0.00034,4.620205,-0.341845
-0.00031,4.624206,-0.305007
-0.00042,4.628206,-0.424314
-0.00032,4.632206,-0.317817
-0.00033,4.636206,-0.334654
-0.00035,4.640206,-0.354699
-0.00035,4.644206,-0.346216
-0.00036,4.648207,-0.361688
-0.00041,4.652207,-0.410227
-0.00034,4.656207,-0.342123
-0.00037,4.660207,-0.368737
-0.00035,4.664207,-0.351519
-0.00036,4.668207,-0.355706
-0.00029,4.672208,-0.292301
-0.00042,4.676208,-0.424534
-0.00037,4.680208,-0.373767
-0.00039,4.684208,-0.393058
-0.0004,4.688208,-0.395786
-0.00047,4.692209,-0.468857
-0.00033,4.696209,-0.327928
-0.00031,4.700209,-0.30786
-0.0004,4.704209,-0.400587
-0.00047,4.708209,-0.474266
-0.00045,4.712209,-0.445228
-0.00043,4.71621,-0.431713
-0.00036,4.72021,-0.358339
-0.00028,4.72421,-0.277533
-0.00041,4.72821,-0.413937
-0.00041,4.73221,-0.412388
-0.00036,4.73621,-0.364514
-0.00035,4.740211,-0.353922
-0.00032,4.744211,-0.317505
-0.00032,4.748211,-0.319524
-0.00036,4.752211,-0.356362
-0.00032,4.756211,-0.320994
-0.00033,4.760212,-0.334896
-0.00034,4.764212,-0.343141
-0.00033,4.768212,-0.331946
-0.00036,4.772212,-0.355308
-0.00039,4.776212,-0.393549
-0.00033,4.780212,-0.330941
-0.00039,4.784213,-0.390678
-0.00039,4.788213,-0.388788
-0.00038,4.792213,-0.379202
-0.00032,4.796213,-0.318588
-0.00029,4.800213,-0.287917
-0.00026,4.804214,-0.263865
-0.00027,4.808214,-0.273245
-0.0003,4.812214,-0.299443
-0.00029,4.816214,-0.289133
-0.00016,4.820214,-0.160219
-0.00032,4.824214,-0.321651
-0.00019,4.828215,-0.194172
-0.00025,4.832215,-0.250209
-0.0003,4.836215,-0.295638
-0.00025,4.840215,-0.252865
-0.00028,4.844215,-0.276533
-0.00022,4.848215,-0.222316
-0.00023,4.852216,-0.22679
-0.00025,4.856216,-0.253393
-0.00024,4.860216,-0.243615
-0.00026,4.864216,-0.261783
-0.00015,4.868216,-0.146415
-0.0002,4.872217,-0.195393
-0.00016,4.876217,-0.162197
-0.00014,4.880217,-0.138752
-0.00011,4.884217,-0.109033
-0.00012,4.888217,-0.121479
-0.00019,4.892217,-0.191728
-7e-05,4.896218,-0.065454
-0.00013,4.900218,-0.130312
-3e-05,4.904218,-0.027394
7e-05,4.908218,0.074825
-8e-05,4.912218,-0.082176
-0.0001,4.916218,-0.096452
-7e-05,4.920219,-0.074446
-6e-05,4.924219,-0.060171
-0.00013,4.928219,-0.125224
-9e-05,4.932219,-0.088803
1e-05,4.936219,0.012942
-4e-05,4.94022,-0.040024
-5e-05,4.94422,-0.047777
7e-05,4.94822,0.071426
-2e-05,4.95222,-0.019431
2e-05,4.95622,0.022455
1e-05,4.96022,0.007459
8e-05,4.964221,0.082252
3e-05,4.968221,0.025816
9e-05,4.972221,0.086119
0.00011,4.976221,0.111256
0.00012,4.980221,0.120366
0.0001,4.984222,0.102305
6e-05,4.988222,0.060901
0.00012,4.992222,0.115076
0.00016,4.996222,0.158501
0.00017,5.000222,0.174133
7e-05,5.004222,0.072991
0.0002,5.008223,0.199092
0.0002,5.012223,0.196071
0.00018,5.016223,0.182686
8e-05,5.020223,0.084649
0.00019,5.024223,0.185941
0.00013,5.028223,0.133183
0.00012,5.032224,0.115821
0.00025,5.036224,0.249709
0.00013,5.040224,0.127218
0.00016,5.044224,0.161356
0.00027,5.048224,0.27079
0.00013,5.052225,0.126304
0.00018,5.056225,0.175257
0.00019,5.060225,0.187019
0.00029,5.064225,0.291169
0.00025,5.068225,0.248339
0.00023,5.072225,0.234714
0.00029,5.076226,0.291289
0.00026,5.080226,0.259514
0.00031,5.084226,0.314801
0.00016,5.088226,0.159786
0.00044,5.092226,0.436007
0.00101,5.096226,1.01123
0.00164,5.100227,1.635508
0.00093,5.104227,0.927819
0.00048,5.108227,0.478076
0.00038,5.112227,0.382811
0.00035,5.116227,0.346427
0.0003,5.120228,0.300743
0.0003,5.124228,0.302891
0.00037,5.128228,0.369257
0.0003,5.132228,0.297846
0.00026,5.136228,0.256324
0.00042,5.140228,0.417231
0.0004,5.144229,0.403759
0.00034,5.148229,0.340476
0.00036,5.152229,0.356533
0.00041,5.156229,0.413378
0.00033,5.160229,0.325955
0.00036,5.16423,0.359706
0.00038,5.16823,0.375584
0.00035,5.17223,0.349848
0.00042,5.17623,0.418452
0.00041,5.18023,0.413464
0.00033,5.18423,0.332582
0.00046,5.188231,0.458713
0.00035,5.192231,0.348743
0.00036,5.196231,0.362135
0.00044,5.200231,0.443707
0.00047,5.204231,0.473098
0.00043,5.208231,0.43033
0.00036,5.212232,0.363372
0.00039,5.216232,0.385128
0.00043,5.220232,0.433209
0.0004,5.224232,0.397571
0.00035,5.228232,0.350918
0.00048,5.232233,0.476107
0.00036,5.236233,0.360658
0.00037,5.240233,0.368357
0.00047,5.244233,0.472458
0.00042,5.248233,0.420331
0.00034,5.252233,0.339858
0.00036,5.256234,0.364435
0.00042,5.260234,0.420595
0.00036,5.264234,0.360119
0.00039,5.268234,0.389272
0.00037,5.272234,0.367633
0.00035,5.276234,0.353241
0.00044,5.280235,0.438619
0.0003,5.284235,0.298285
0.00043,5.288235,0.432065
0.00036,5.292235,0.359971
0.00039,5.296235,0.385341
0.00037,5.300236,0.369864
0.0003,5.304236,0.299628
0.00039,5.308236,0.386583
0.00033,5.312236,0.326388
0.0003,5.316236,0.295217
0.0003,5.320236,0.298189
0.0003,5.324237,0.297566
0.00028,5.328237,0.283003
0.0002,5.332237,0.198124
0.00028,5.336237,0.284469
0.00016,5.340237,0.161768
0.00029,5.344238,0.285294
0.00035,5.348238,0.350122
0.00018,5.352238,0.175873
0.00019,5.356238,0.185357
0.00016,5.360238,0.16139
0.00016,5.364238,0.15688
0.00017,5.368239,0.172645
0.00018,5.372239,0.181104
0.00021,5.376239,0.205516
0.00013,5.380239,0.125638
0.0001,5.384239,0.102625
0.00019,5.388239,0.190229
0.00014,5.39224,0.141399
0.00011,5.39624,0.106276
0.00016,5.40024,0.163049
9e-05,5.40424,0.092332
0.00013,5.40824,0.13386
5e-05,5.412241,0.04538
0.00013,5.416241,0.131065
0.00017,5.420241,0.167914
5e-05,5.424241,0.052736
7e-05,5.428241,0.069809
0.00012,5.432241,0.11731
1e-05,5.436242,0.00877
8e-05,5.440242,0.07773
6e-05,5.444242,0.059983
4e-05,5.448242,0.042658
7e-05,5.452242,0.06932
2e-05,5.456242,0.02235
-1e-05,5.460243,-0.009845
-7e-05,5.464243,-0.073659
-5e-05,5.468243,-0.050506
-8e-05,5.472243,-0.080007
-0.00013,5.476243,-0.134014
-2e-05,5.480244,-0.021034
-0.00011,5.484244,-0.114034
-6e-05,5.488244,-0.062139
-9e-05,5.492244,-0.092881
-5e-05,5.496244,-0.052274
-0.0001,5.500244,-0.101286
-0.0001,5.504245,-0.103067
-0.00013,5.508245,-0.125395
-9e-05,5.512245,-0.086209
-0.00012,5.516245,-0.121623
-0.00011,5.520245,-0.106418
-0.00013,5.524246,-0.133912
-0.00019,5.528246,-0.185789
-0.00015,5.532246,-0.15435
-0.00025,5.536246,-0.254519
-0.00017,5.540246,-0.17291
-0.00021,5.544246,-0.211824
-0.00015,5.548247,-0.14589
-0.00022,5.552247,-0.223772
-0.00027,5.556247,-0.27302
-0.0002,5.560247,-0.197186
-0.00011,5.564247,-0.1138
-0.00025,5.568247,-0.245618
-0.00027,5.572248,-0.273315
-0.00032,5.576248,-0.315249
-0.00021,5.580248,-0.21445
-0.00041,5.584248,-0.412653
-0.0003,5.588248,-0.298486
-0.00039,5.592249,-0.391459
-0.00032,5.596249,-0.316369
-0.00031,5.600249,-0.306964
-0.00033,5.604249,-0.32932
-0.0003,5.608249,-0.298609
-0.00037,5.612249,-0.366162
-0.0003,5.61625,-0.304665
-0.00032,5.62025,-0.321024
-0.00044,5.62425,-0.439059
-0.00037,5.62825,-0.371017
-0.00036,5.63225,-0.358674
-0.00037,5.636251,-0.370419
-0.00035,5.640251,-0.346132
-0.00036,5.644251,-0.363729
-0.00037,5.648251,-0.365934
-0.0003,5.652251,-0.304343
-0.00039,5.656251,-0.386298
-0.00031,5.660252,-0.310221
-0.00044,5.664252,-0.440027
-0.00033,5.668252,-0.332181
-0.00036,5.672252,-0.360939
-0.00041,5.676252,-0.407902
-0.00047,5.680252,-0.470764
-0.00037,5.684253,-0.366776
-0.00044,5.688253,-0.436852
-0.00044,5.692253,-0.436825
-0.00034,5.696253,-0.340694
-0.00038,5.700253,-0.383948
-0.00034,5.704254,-0.344901
-0.00038,5.708254,-0.37626
-0.00037,5.712254,-0.368358
-0.00038,5.716254,-0.379522
-0.00038,5.720254,-0.384206
-0.00039,5.724254,-0.392432
-0.0004,5.728255,-0.395234
-0.00036,5.732255,-0.359089
-0.00042,5.736255,-0.418209
-0.00042,5.740255,-0.416064
-0.00034,5.744255,-0.338513
-0.00034,5.748255,-0.337367
-0.00045,5.752256,-0.453879
-0.00036,5.756256,-0.360164
-0.00036,5.760256,-0.355863
-0.00041,5.764256,-0.411309
-0.0002,5.768256,-0.202252
-0.00033,5.772257,-0.326216
-0.00031,5.776257,-0.313892
-0.00038,5.780257,-0.378172
-0.00036,5.784257,-0.364967
-0.00037,5.788257,-0.368959
-0.00034,5.792257,-0.33719
-0.00044,5.796258,-0.443837
-0.00026,5.800258,-0.264929
-0.00026,5.804258,-0.256953
-0.00031,5.808258,-0.308125
-0.00028,5.812258,-0.276542
-0.0003,5.816259,-0.295276
-0.00038,5.820259,-0.382386
-0.00029,5.824259,-0.287695
-0.00033,5.828259,-0.326876
-0.00027,5.832259,-0.270287
-0.00026,5.836259,-0.255077
-0.00023,5.84026,-0.233191
-0.00026,5.84426,-0.255279
-0.00023,5.84826,-0.227179
-0.0003,5.85226,-0.296668
-0.00024,5.85626,-0.236055
-0.00015,5.86026,-0.154527
-0.00018,5.864261,-0.17595
-0.00012,5.868261,-0.122666
-0.00015,5.872261,-0.154137
-0.00029,5.876261,-0.285741
-0.00015,5.880261,-0.15469
-0.00018,5.884262,-0.182644
-0.00012,5.888262,-0.118644
-0.00014,5.892262,-0.139309
-0.00013,5.896262,-0.134268
-7e-05,5.900262,-0.065433
-0.00011,5.904262,-0.109073
-0.00013,5.908263,-0.12756
-0.00013,5.912263,-0.126493
-0.00013,5.916263,-0.125279
-5e-05,5.920263,-0.049322
2e-05,5.924263,0.021733
-5e-05,5.928263,-0.053013
-2e-05,5.932264,-0.018354
-1e-05,5.936264,-0.007126
-4e-05,5.940264,-0.040811
-0.0,5.944264,-0.003281
-1e-05,5.948264,-0.013542
0.00011,5.952265,0.107386
-1e-05,5.956265,-0.010967
8e-05,5.960265,0.083928
-1e-05,5.964265,-0.005729
4e-05,5.968265,0.042535
-1e-05,5.972265,-0.012643
0.00011,5.976266,0.114076
0.00015,5.980266,0.146686
0.0001,5.984266,0.098293
0.00016,5.988266,0.160286
0.00022,5.992266,0.224927
0.00012,5.996267,0.120335
0.00021,6.000267,0.210181
0.00014,6.004267,0.143934
0.0002,6.008267,0.195403
5e-05,6.012267,0.048884
0.00018,6.016267,0.176164
0.00017,6.020268,0.16741
6e-05,6.024268,0.059458
0.00023,6.028268,0.232655
0.00016,6.032268,0.163103
0.0002,6.036268,0.196354
0.0002,6.040268,0.198984
0.0002,6.044269,0.201616
0.0002,6.048269,0.198097
0.0002,6.052269,0.202242
0.00032,6.056269,0.320566
0.00024,6.060269,0.238336
0.00029,6.06427,0.287982
0.00032,6.06827,0.317567
0.00021,6.07227,0.21317
0.00023,6.07627,0.229733
0.00021,6.08027,0.207583
0.0004,6.08427,0.40481
0.00031,6.088271,0.310561
0.00048,6.092271,0.479747
0.00094,6.096271,0.94415
0.00153,6.100271,1.532288
0.00091,6.104271,0.914191
0.00039,6.108271,0.386328
0.00025,6.112272,0.252847
0.00038,6.116272,0.377006
0.00035,6.120272,0.350587
0.00034,6.124272,0.3412
0.00035,6.128272,0.347057
0.00035,6.132273,0.353113
0.0003,6.136273,0.301096
0.00044,6.140273,0.44471
0.00032,6.144273,0.324019
0.00038,6.148273,0.381978
0.00038,6.152273,0.377856
0.00026,6.156274,0.261784
0.00039,6.160274,0.385298
0.00043,6.164274,0.430133
0.00033,6.168274,0.325146
0.00041,6.172274,0.405735
0.00037,6.176275,0.367383
0.00033,6.180275,0.328501
0.00044,6.184275,0.435438
0.00041,6.188275,0.407336
0.00043,6.192275,0.426893
0.00038,6.196275,0.380011
0.00037,6.200276,0.370162
0.0004,6.204276,0.399934
0.00031,6.208276,0.30693
0.00047,6.212276,0.465495
0.0004,6.216276,0.401209
0.00039,6.220276,0.38978
0.00037,6.224277,0.374378
0.0004,6.228277,0.400436
0.0004,6.232277,0.397895
0.00044,6.236277,0.435876
0.00042,6.240277,0.417614
0.00045,6.244278,0.451772
0.00036,6.248278,0.356171
0.00035,6.252278,0.347378
0.00026,6.256278,0.261459
0.00038,6.260278,0.375348
0.00034,6.264278,0.339031
0.00039,6.268279,0.389637
0.00026,6.272279,0.257314
0.00035,6.276279,0.351008
0.00027,6.280279,0.266816
0.00027,6.284279,0.272693
0.00033,6.288279,0.334192
0.00032,6.29228,0.323261
0.00038,6.29628,0.376633
0.00034,6.30028,0.342592
0.00028,6.30428,0.27589
0.00037,6.30828,0.366732
0.00036,6.312281,0.363847
0.00029,6.316281,0.292355
0.00026,6.320281,0.263114
0.00024,6.324281,0.242863
0.00021,6.328281,0.210179
0.00025,6.332281,0.249587
0.00028,6.336282,0.284368
0.00033,6.340282,0.328448
0.00023,6.344282,0.228544
0.00021,6.348282,0.2084
0.00024,6.352282,0.244871
0.00014,6.356283,0.139426
6e-05,6.360283,0.062481
0.00018,6.364283,0.184365
0.0001,6.368283,0.104418
0.00023,6.372283,0.225164
0.00021,6.376283,0.208724
0.00022,6.380284,0.216164
0.00019,6.384284,0.188937
0.00013,6.388284,0.126235
0.00011,6.392284,0.108829
7e-05,6.396284,0.06721
0.00016,6.400284,0.16336
0.00016,6.404285,0.164034
0.0001,6.408285,0.09604
5e-05,6.412285,0.04723
0.00012,6.416285,0.117764
4e-05,6.420285,0.044243
0.00011,6.424286,0.11483
8e-05,6.428286,0.075606
-3e-05,6.432286,-0.028986
4e-05,6.436286,0.038377
-4e-05,6.440286,-0.040752
0.0001,6.444286,0.099654
3e-05,6.448287,0.02707
0.0,6.452287,0.002077
-2e-05,6.456287,-0.017148
-4e-05,6.460287,-0.042439
0.0,6.464287,0.003207
-0.0,6.468287,-0.003208
-0.00011,6.472288,-0.110976
-0.0001,6.476288,-0.104235
-6e-05,6.480288,-0.058643
-0.00014,6.484288,-0.142035
-0.00012,6.488288,-0.118621
-0.0001,6.492289,-0.097202
-3e-05,6.496289,-0.026043
-0.00012,6.500289,-0.117742
-0.00012,6.504289,-0.116402
-0.00014,6.508289,-0.138675
-0.00016,6.512289,-0.164133
-0.00024,6.51629,-0.241302
-0.00013,6.52029,-0.133503
-0.0002,6.52429,-0.200542
-0.00029,6.52829,-0.287582
-0.00021,6.53229,-0.207235
-0.0002,6.536291,-0.200839
-0.00019,6.540291,-0.187788
-0.00024,6.544291,-0.243716
-0.00028,6.548291,-0.281153
-0.0002,6.552291,-0.204208
-0.00016,6.556291,-0.163502
-0.00025,6.560292,-0.248292
-0.00028,6.564292,-0.284516
-0.00028,6.568292,-0.282583
-0.00026,6.572292,-0.264604
-0.00035,6.576292,-0.345604
-0.00027,6.580292,-0.27129
-0.0004,6.584293,-0.39786
-0.0002,6.588293,-0.197563
-0.00029,6.592293,-0.294714
-0.00031,6.596293,-0.309869
-0.0002,6.600293,-0.195065
-0.00026,6.604294,-0.264532
-0.00035,6.608294,-0.350066
-0.00037,6.612294,-0.371703
-0.00036,6.616294,-0.364794
-0.00033,6.620294,-0.330604
-0.00033,6.624294,-0.333766
-0.00027,6.628295,-0.26584
-0.00036,6.632295,-0.364862
-0.00032,6.636295,-0.321979
-0.00037,6.640295,-0.369535
-0.00042,6.644295,-0.418297
-0.00038,6.648295,-0.376563
-0.00035,6.652296,-0.352088
-0.00035,6.656296,-0.35362
-0.00045,6.660296,-0.448727
-0.00045,6.664296,-0.454909
-0.0004,6.668296,-0.395585
-0.00043,6.672297,-0.427832
-0.00031,6.676297,-0.306395
-0.00037,6.680297,-0.373164
-0.00042,6.684297,-0.41633
-0.00038,6.688297,-0.384206
-0.00047,6.692297,-0.47189
-0.00031,6.696298,-0.306318
-0.00032,6.700298,-0.318835
-0.00038,6.704298,-0.377181
-0.00047,6.708298,-0.469901
-0.00043,6.712298,-0.428997
-0.00038,6.716299,-0.379212
-0.00041,6.720299,-0.407738
-0.00035,6.724299,-0.345581
-0.00042,6.728299,-0.421586
-0.00042,6.732299,-0.418746
-0.00044,6.736299,-0.443046
-0.00042,6.7403,-0.423116
-0.00046,6.7443,-0.461216
-0.0004,6.7483,-0.404749
-0.00033,6.7523,-0.328805
-0.00037,6.7563,-0.372572
-0.00033,6.7603,-0.333808
-0.0003,6.764301,-0.303224
-0.00033,6.768301,-0.33309
-0.00035,6.772301,-0.350449
-0.00034,6.776301,-0.340958
-0.00028,6.780301,-0.275798
-0.00033,6.784302,-0.331638
-0.00031,6.788302,-0.30874
-0.00031,6.792302,-0.308816
-0.00033,6.796302,-0.330286
-0.00026,6.800302,-0.263219
-0.00022,6.804302,-0.220944
-0.00028,6.808303,-0.278786
-0.00032,6.812303,-0.32088
-0.00028,6.816303,-0.284294
-0.00036,6.820303,-0.363476
